    0.100235138535499568E+01    0.821378827095031738E-02    0.675332546234130849E-04    0.350866615772247323E-02   -0.168644291216269357E+04   -0.492168481872803110E+01    1
    0.100643380522727965E+01    0.311295866966247552E-02    0.891914665699005196E-02    0.121227979660034181E-02   -0.161317614345444804E+04   -0.493188890036068361E+01    1
    0.100805434644222269E+01    0.312685549259185793E-02    0.778541743755340604E-02    0.666188001632690469E-03   -0.161219692118195348E+04   -0.494209298199333347E+01    1
    0.100989794790744791E+01    0.328922033309936518E-02    0.399643957614898709E-02    0.357108473777771000E-02   -0.158476561693834651E+04   -0.495229706362598865E+01    1
    0.100484828472137444E+01    0.352675318717956534E-02    0.175956547260284427E-02    0.862919390201568638E-02   -0.158346095107566543E+04   -0.496250114525864561E+01    1
    0.100486356317996983E+01    0.330670058727264423E-02    0.732699334621429461E-02    0.931865572929382359E-03   -0.153266927197652058E+04   -0.497270522689129635E+01    1
    0.100525632202625270E+01    0.334294795989990238E-02    0.803059637546539237E-02    0.953460812568664509E-02   -0.150495632767437314E+04   -0.498290930852394798E+01    1
    0.100831127405166621E+01    0.447900533676147492E-02    0.202739238739013677E-03    0.406468629837036105E-02   -0.150157767106046435E+04   -0.499311339015659872E+01    1
    0.100829734206199650E+01    0.337478995323181163E-02    0.829064846038818359E-02    0.545368552207946798E-02   -0.147847287911306489E+04   -0.500331747178925212E+01    1
    0.100241657197475442E+01    0.356471061706542958E-02    0.486896336078643851E-02    0.656760632991790824E-02   -0.144805958336530762E+04   -0.501352155342190731E+01    1
    0.100552745044231417E+01    0.368235766887664790E-02    0.282137751579284671E-02    0.560412704944610648E-02   -0.144530852214341462E+04   -0.502372563505456249E+01    1
    0.100461715519428263E+01    0.378415346145629912E-02    0.398923337459564185E-02    0.660872936248779307E-02   -0.135900991763054890E+04   -0.503392971668721856E+01    1
    0.100539971828460684E+01    0.409574091434478788E-02    0.160454809665679945E-02    0.384732723236083998E-02   -0.134108800114873929E+04   -0.504413379831986486E+01    1
    0.100447035074234003E+01    0.378284573554992691E-02    0.841590702533721868E-02    0.593402326107025143E-02   -0.128797910674654304E+04   -0.505433787995251205E+01    1
    0.100298717677593241E+01    0.389328956604003936E-02    0.855432868003845256E-02    0.486120581626892090E-02   -0.123911876555046206E+04   -0.506454196158516368E+01    1
    0.100689129173755654E+01    0.409350395202636753E-02    0.533057630062103247E-02    0.339567899703979497E-02   -0.118071539926140531E+04   -0.507474604321781797E+01    1
    0.100690783202648171E+01    0.418528318405151419E-02    0.390186846256256091E-02    0.597679793834686272E-02   -0.117396649919001015E+04   -0.508495012485047049E+01    1
    0.100903346419334405E+01    0.460414707660675073E-02    0.142234563827514648E-02    0.303163290023803714E-02   -0.114002545115752923E+04   -0.509515420648313011E+01    1
    0.100433286547660838E+01    0.412033855915069566E-02    0.846075832843780525E-02    0.318752944469451920E-02   -0.113263932646223543E+04   -0.510535828811578707E+01    1
    0.100635611653327950E+01    0.414874434471130399E-02    0.710511684417724620E-02    0.375755548477172850E-02   -0.112953867475275888E+04   -0.511556236974843603E+01    1
    0.100695871770381928E+01    0.436824977397918743E-02    0.307576417922973645E-02    0.200361549854278587E-02   -0.112518436925725018E+04   -0.512576645138109122E+01    1
    0.100037519633769989E+01    0.432693958282470703E-02    0.626795768737792997E-02    0.464499831199645993E-02   -0.108085114596137964E+04   -0.513597053301374196E+01    1
    0.100688251316547395E+01    0.452772676944732718E-02    0.320784926414489739E-02    0.645884871482849121E-02   -0.105247184612645469E+04   -0.514617461464639359E+01    1
    0.100735850930213933E+01    0.502581775188446021E-02    0.104051291942596435E-02    0.786458849906921352E-02   -0.103623726307591414E+04   -0.515637869627904966E+01    1
    0.100081493377685549E+01    0.446791291236877438E-02    0.662658095359802257E-02    0.363149046897888201E-02   -0.101433561949434829E+04   -0.516658277791170573E+01    1
    0.100424545645713814E+01    0.480205416679382359E-02    0.284752368927001977E-02    0.208624780178070070E-02   -0.966336423599473392E+03   -0.517678685954435558E+01    1
    0.100821061372756948E+01    0.564263820648193328E-02    0.423370599746704130E-03    0.962476313114166322E-02   -0.939356353017671154E+03   -0.518699094117700099E+01    1
    0.100245437562465667E+01    0.470887482166290269E-02    0.632205784320831292E-02    0.277376770973205547E-03   -0.915280876872946919E+03   -0.519719502280966061E+01    1
    0.100715927660465243E+01    0.471099376678466800E-02    0.728682994842529304E-02    0.518277287483215332E-03   -0.886577127566658874E+03   -0.520739910444232024E+01    1
    0.100113612055778511E+01    0.496563911437988316E-02    0.731739759445190416E-02    0.647952735424041793E-02   -0.803439811692327794E+03   -0.521760318607497275E+01    1
    0.100999089121818542E+01    0.513471841812133782E-02    0.380903303623199470E-02    0.966080129146575962E-02   -0.782927582684277809E+03   -0.522780726770762083E+01    1
    0.100928812444210059E+01    0.497393369674682586E-02    0.735887527465820326E-02    0.861722648143768352E-02   -0.774940071626498138E+03   -0.523801134934027068E+01    1
    0.100503854811191551E+01    0.499086976051330618E-02    0.805891335010528592E-02    0.125332593917846678E-02   -0.773631150342727892E+03   -0.524821543097292231E+01    1
    0.100285474896430959E+01    0.614260196685791071E-02    0.613061189651489314E-03    0.565470516681671181E-02   -0.757422049071246988E+03   -0.525841951260557039E+01    1
    0.100667917430400844E+01    0.544139206409454367E-02    0.279920458793640140E-02    0.946157932281494092E-02   -0.722421981131545635E+03   -0.526862359423822468E+01    1
    0.100667648077011118E+01    0.599575161933898950E-02    0.170431196689605716E-02    0.877923607826232993E-02   -0.614441187428136118E+03   -0.527882767587088342E+01    1
    0.100988638997077951E+01    0.535144209861755388E-02    0.989487707614898626E-02    0.168619632720947267E-02   -0.608311315690977494E+03   -0.528903175750353949E+01    1
    0.100086218476295463E+01    0.578110039234161401E-02    0.316812455654144273E-02    0.880139708518981947E-02   -0.607660054155802186E+03   -0.529923583913618845E+01    1
    0.100359931051731111E+01    0.543075084686279325E-02    0.928581714630126974E-02    0.203153967857360850E-02   -0.604632575440175970E+03   -0.530943992076884008E+01    1
    0.100499119818210603E+01    0.549206316471099847E-02    0.867491126060485930E-02    0.266998291015624984E-02   -0.585002407465332681E+03   -0.531964400240149438E+01    1
    0.100706422090530401E+01    0.583287239074707035E-02    0.323283195495605458E-02    0.496362984180450436E-02   -0.570697646684006145E+03   -0.532984808403414956E+01    1
    0.100226487278938303E+01    0.564335882663726841E-02    0.636466562747955295E-02    0.759873688220977835E-02   -0.569936067334839890E+03   -0.534005216566680296E+01    1
    0.100600535035133354E+01    0.573232471942901594E-02    0.440792500972747841E-02    0.635111331939697266E-02   -0.568452992550163572E+03   -0.535025624729945370E+01    1
    0.100084311366081247E+01    0.711025595664978045E-02    0.384266972541809099E-03    0.686618030071258541E-02   -0.532334555938183826E+03   -0.536046032893210889E+01    1
    0.100152673125267033E+01    0.569373786449432415E-02    0.825895547866821282E-02    0.482079565525054925E-02   -0.531511022199956415E+03   -0.537066441056476140E+01    1
    0.100877908349037182E+01    0.597977817058563225E-02    0.304310739040374771E-02    0.796007513999939017E-03   -0.527676772837123281E+03   -0.538086849219741215E+01    1
    0.100738377273082724E+01    0.591650962829589830E-02    0.415041685104370131E-02    0.184260129928588874E-02   -0.512625383547157867E+03   -0.539107257383006999E+01    1
    0.100462506413459773E+01    0.581541419029235878E-02    0.855956733226776074E-02    0.936867594718933145E-03   -0.480068189093754768E+03   -0.540127665546272162E+01    1
    0.100855350494384766E+01    0.627799212932586646E-02    0.230304360389709493E-02    0.153028190135955804E-02   -0.476615993062507073E+03   -0.541148073709537236E+01    1
    0.100908753395080564E+01    0.612582206726074250E-02    0.390388786792755143E-02    0.672147572040557913E-02   -0.449503911502909205E+03   -0.542168481872802666E+01    1
    0.100515766024589537E+01    0.621770858764648417E-02    0.369142711162567154E-02    0.761910319328308085E-02   -0.439796712226774048E+03   -0.543188890036068006E+01    1
    0.100385706067085256E+01    0.605701744556426998E-02    0.634171307086944629E-02    0.451635181903839097E-02   -0.433939602196945771E+03   -0.544209298199333436E+01    1
    0.100702055261653145E+01    0.605067355815333552E-02    0.754885334391836374E-02    0.622699439591989975E-02   -0.410407766546352264E+03   -0.545229706362598421E+01    1
    0.100485166251659397E+01    0.619421958923339899E-02    0.526250779628753638E-02    0.681178808212280253E-02   -0.408264153781395748E+03   -0.546250114525863406E+01    1
    0.100386640667915339E+01    0.627198755741119416E-02    0.443518936634063748E-02    0.458345711231231741E-02   -0.406823991475449475E+03   -0.547270522689128747E+01    1
    0.100023007631301875E+01    0.638320446014404349E-02    0.433827877044677766E-02    0.313748598098754876E-02   -0.387811542354431481E+03   -0.548290930852394265E+01    1
    0.100732737004756934E+01    0.654721856117248570E-02    0.303045213222503679E-02    0.478335261344909647E-02   -0.364484704384723500E+03   -0.549311339015659517E+01    1
    0.100319250166416163E+01    0.621232807636261028E-02    0.845303595066070577E-02    0.474793791770935104E-02   -0.363892352144091319E+03   -0.550331747178925124E+01    1
    0.100976009309291848E+01    0.612957656383514380E-02    0.954144001007080182E-02    0.897968232631683391E-02   -0.359030734858509049E+03   -0.551352155342190464E+01    1
    0.100887844521811521E+01    0.657424081035180938E-02    0.313485346303924014E-02    0.104389806793082581E-02   -0.349133555098665624E+03   -0.552372563505455361E+01    1
    0.100039904817042014E+01    0.671034818901897114E-02    0.321129146501152778E-02    0.210343451922324117E-02   -0.332726029187005224E+03   -0.553392971668721323E+01    1
    0.100991330325603479E+01    0.635616481304168701E-02    0.653029918670654328E-02    0.885114669799804722E-02   -0.326148185657348904E+03   -0.554413379831987019E+01    1
    0.100389604210853567E+01    0.657442033290863044E-02    0.485534071922302281E-02    0.753365993499755839E-02   -0.311963367284076071E+03   -0.555433787995252093E+01    1
    0.100846046030521386E+01    0.636750161647796614E-02    0.785074591636657736E-02    0.584387481212615949E-02   -0.311092928620840780E+03   -0.556454196158517433E+01    1
    0.100479546368122108E+01    0.687637031078338658E-02    0.276956796646118161E-02    0.407142639160156233E-02   -0.295835139426000183E+03   -0.557474604321782596E+01    1
    0.100176214197322788E+01    0.676080780284598476E-02    0.421132165437973841E-02    0.511170376974590807E-02   -0.284012324415129910E+03   -0.558495012485047315E+01    1
    0.100570913255551653E+01    0.706461225037426609E-02    0.210957943782749072E-02    0.439620107984934824E-02   -0.283239525745053072E+03   -0.559515420648312301E+01    1
    0.100261073887348173E+01    0.668184697628021289E-02    0.603825926780700729E-02    0.360699594020843497E-02   -0.266373821982058303E+03   -0.560535828811577996E+01    1
    0.100540235906644293E+01    0.774130549333790566E-02    0.926284460346361057E-03    0.191587555719946261E-02   -0.258685340453547553E+03   -0.561556236974843515E+01    1
    0.100857787251472475E+01    0.669613957405090342E-02    0.559684276580810561E-02    0.217527508735656724E-02   -0.253789057012062869E+03   -0.562576645138108500E+01    1
    0.100716695368289955E+01    0.664491713047027626E-02    0.783181369304656975E-02    0.836857974529266364E-02   -0.240480122904222128E+03   -0.563597053301373485E+01    1
    0.100916070602986219E+01    0.676461133929048917E-02    0.531254589301643956E-02    0.936818735702873301E-02   -0.238938535772974092E+03   -0.564617461464638826E+01    1
    0.100271361529827119E+01    0.718470931053161611E-02    0.263405442237853995E-02    0.523948073387145961E-03   -0.232676781477504107E+03   -0.565637869627904788E+01    1
    0.100485754128668048E+01    0.677210947373470002E-02    0.665420749714068505E-02    0.246591320110287277E-02   -0.228734299277292280E+03   -0.566658277791170306E+01    1
    0.100764296233654016E+01    0.719394862651824996E-02    0.244823515415191649E-02    0.234333336353302005E-02   -0.226855603462351667E+03   -0.567678685954435025E+01    1
    0.100315543326997947E+01    0.792357761788755818E-02    0.964807303409615717E-03    0.636861168239391887E-02   -0.216531938743698561E+03   -0.568699094117700099E+01    1
    0.100223108351230628E+01    0.716750144958496101E-02    0.315333724021911628E-02    0.258839786052703861E-02   -0.215546613810269264E+03   -0.569719502280965795E+01    1
    0.100924449861049648E+01    0.699722111225128170E-02    0.419701814651489251E-02    0.561653196811676050E-02   -0.205605220735412331E+03   -0.570739910444231047E+01    1
    0.100817746222019200E+01    0.685042262077331567E-02    0.640259146690368673E-02    0.421558916568756138E-02   -0.203778573635272721E+03   -0.571760318607496387E+01    1
    0.100724053515983236E+01    0.700955782470547364E-02    0.439159709004767300E-02    0.542702874313401046E-02   -0.203234420361900050E+03   -0.572780726770762083E+01    1
    0.100579505140214143E+01    0.677357769326441747E-02    0.930903252016041308E-02    0.696560457934914268E-02   -0.198452157722911522E+03   -0.573801134934027157E+01    1
    0.100596093396176567E+01    0.679286545422191738E-02    0.902855344921117339E-02    0.970870060596330103E-02   -0.195351518535935270E+03   -0.574821543097292409E+01    1
    0.100319528818130488E+01    0.697199881076812720E-02    0.771626412868499801E-02    0.195346117019653317E-02   -0.172445598971132767E+03   -0.575841951260558194E+01    1
    0.100587804734706876E+01    0.769986331462860132E-02    0.167569100856781008E-02    0.726704001426696760E-03   -0.171591854942660689E+03   -0.576862359423823268E+01    1
    0.100068406879901883E+01    0.702717721462249763E-02    0.737054765224456811E-02    0.775335729122161865E-02   -0.169191820517581959E+03   -0.577882767587087987E+01    1
    0.100528247356414790E+01    0.712510764598846442E-02    0.513585209846496599E-02    0.165251016616821292E-02   -0.166579231626375645E+03   -0.578903175750353771E+01    1
    0.100052571283488656E+01    0.719682195485184251E-02    0.533059542324134869E-02    0.961812453435800796E-02   -0.158156321489537845E+03   -0.579923583913619378E+01    1
    0.100516581778382519E+01    0.759042024523007893E-02    0.225333286062181191E-02    0.558930303050245766E-02   -0.154621102990866405E+03   -0.580943992076884630E+01    1
    0.100385134339332582E+01    0.714390933513641378E-02    0.610658228397369367E-02    0.454736530780792264E-02   -0.150248934941631660E+03   -0.581964400240149704E+01    1
    0.100970251023769375E+01    0.841395556926727295E-02    0.721293687820434635E-03    0.641018331050872796E-02   -0.145030567906974454E+03   -0.582984808403414867E+01    1
    0.100017520904541013E+01    0.738192975521087622E-02    0.414273142814636230E-02    0.899693667888641462E-02   -0.142119181807726818E+03   -0.584005216566680030E+01    1
    0.100359642088413237E+01    0.721030414104461680E-02    0.590751767158508283E-02    0.321647882461547838E-02   -0.139074675079237068E+03   -0.585025624729945370E+01    1
    0.100593855202198035E+01    0.711856901645660425E-02    0.754800140857696516E-02    0.957148313522338846E-02   -0.133065263018617031E+03   -0.586046032893210889E+01    1
    0.100296943783760062E+01    0.713957309722900411E-02    0.800765872001647956E-02    0.537011742591857882E-02   -0.131712103063331256E+03   -0.587066441056475785E+01    1
    0.100725115299224854E+01    0.733757734298706027E-02    0.448416709899902323E-02    0.228966355323791506E-02   -0.127333259826738811E+03   -0.588086849219740770E+01    1
    0.100944626331329346E+01    0.702014386653900153E-02    0.986316442489624037E-02    0.383690953254699728E-02   -0.127261477201255559E+03   -0.589107257383006022E+01    1
    0.100441651344299321E+01    0.726878821849822991E-02    0.767443239688873294E-02    0.451636850833892801E-02   -0.103427393827455035E+03   -0.590127665546271452E+01    1
    0.100736666083335868E+01    0.801472127437591504E-02    0.171105980873107908E-02    0.845333993434906061E-02   -0.998685428799937540E+02   -0.591148073709537059E+01    1
    0.100333579209525836E+01    0.771586503619886826E-02    0.307682261466065213E-02    0.157233930468844794E-02   -0.971235975232891064E+02   -0.592168481872802843E+01    1
    0.100635597599786397E+01    0.809414409199649132E-02    0.168155104299608595E-02    0.482936280257034809E-02   -0.903238310388756531E+02   -0.593188890036068006E+01    1
    0.100275022296930172E+01    0.741747875742989997E-02    0.692873201489959713E-02    0.939628765468331593E-02   -0.838667888243500101E+02   -0.594209298199333524E+01    1
    0.100706012779918286E+01    0.734831631642282948E-02    0.840751883682071093E-02    0.262467963340278334E-02   -0.742284328068603827E+02   -0.595229706362599131E+01    1
    0.100618308123128508E+01    0.768991626645917827E-02    0.396271842901959985E-02    0.616619911378700220E-02   -0.694410877448010524E+02   -0.596250114525864205E+01    1
    0.100554930082630767E+01    0.753024087238764704E-02    0.585911664881277362E-02    0.303082450825133132E-02   -0.683842015230196694E+02   -0.597270522689129280E+01    1
    0.100828850486930621E+01    0.738541423780956531E-02    0.806339917841564745E-02    0.205426627304991938E-02   -0.668568452328313469E+02   -0.598290930852394620E+01    1
    0.100823328256607048E+01    0.764606714248657234E-02    0.428334236145019517E-02    0.623102664947509759E-02   -0.659978922970965414E+02   -0.599311339015660138E+01    1
    0.100792413413524629E+01    0.783998072147369315E-02    0.300780832767486581E-02    0.455534696578979541E-02   -0.645677447152002060E+02   -0.600331747178925301E+01    1
    0.100811073104549287E+01    0.880024805015642078E-02    0.825112619918554123E-03    0.924437096498510053E-02   -0.609699810459156879E+02   -0.601352155342190198E+01    1
    0.100216188848018639E+01    0.742949306964874306E-02    0.970124602317810024E-02    0.322367846965789786E-02   -0.598692866667893782E+02   -0.602372563505455361E+01    1
    0.100798379106034064E+01    0.743517085215278459E-02    0.812313846959627356E-02    0.601855038118489583E-03   -0.573139153559724832E+02   -0.603392971668721056E+01    1
    0.100536136131460929E+01    0.768947628144823342E-02    0.492085807751499200E-02    0.335762033198351486E-02   -0.524689172934972987E+02   -0.604413379831986397E+01    1
    0.100771707832813262E+01    0.952693641185760505E-02    0.297671556472778342E-03    0.101736068725585935E-02   -0.439914247766526785E+02   -0.605433787995251382E+01    1
    0.100922116633705672E+01    0.751821049426341925E-02    0.770947513186935347E-02    0.259200668287299046E-03   -0.421225876203224061E+02   -0.606454196158516545E+01    1
    0.100929149870385770E+01    0.814828213885227491E-02    0.225690383653340178E-02    0.987598134217383683E-02   -0.364014765368362703E+02   -0.607474604321781886E+01    1
    0.100088505744934086E+01    0.808307766914367724E-02    0.343973755836486823E-02    0.272948384284973141E-02   -0.233917788631849817E+02   -0.608495012485046871E+01    1
    0.100427295460932520E+01    0.864331196551896934E-02    0.161048164052498199E-02    0.541170395570595222E-02   -0.606245148944481116E+01   -0.609515420648312301E+01    1
    0.100301845114032973E+01    0.848238179765329302E-02    0.221438116576914458E-02    0.548537520184409245E-02    0.281308929180352152E+01   -0.610535828811577730E+01    1
    0.100140937745571135E+01    0.804543852806091295E-02    0.548637568950653080E-02    0.666040897369384738E-02    0.102799083825576645E+02   -0.611556236974842804E+01    1
    0.100074830770492551E+01    0.852279961109161412E-02    0.236933350563049315E-02    0.967970371246337953E-02    0.122020906928789543E+02   -0.612576645138108056E+01    1
    0.100273857891559603E+01    0.943125009536743136E-02    0.764349102973937967E-03    0.318926990032196043E-02    0.123837511258682014E+02   -0.613597053301373929E+01    1
    0.100626336991786958E+01    0.780231058597564715E-02    0.911417067050933859E-02    0.438045084476470972E-02    0.131837740852014349E+02   -0.614617461464639536E+01    1
    0.100588115155696878E+01    0.786534845829009975E-02    0.786270797252655064E-02    0.816337347030639607E-02    0.141919973161209043E+02   -0.615637869627904166E+01    1
    0.100124621927738189E+01    0.842286050319671596E-02    0.315095305442810066E-02    0.571346580982208269E-02    0.245600970554802700E+02   -0.616658277791169684E+01    1
    0.100847739636898037E+01    0.798906087875366280E-02    0.656879127025604241E-02    0.857326567173004143E-02    0.280293288009735022E+02   -0.617678685954435114E+01    1
    0.100283800818705893E+01    0.821183530547116985E-02    0.484567539580253379E-02    0.362417087617788059E-02    0.301114186379914770E+02   -0.618699094117700010E+01    1
    0.100368562221527102E+01    0.845524728298187311E-02    0.319957256317138661E-02    0.358344852924346929E-02    0.352138040462049275E+02   -0.619719502280965617E+01    1
    0.100992707133293158E+01    0.807598412036895745E-02    0.594321191310882586E-02    0.157135128974914549E-03    0.371370119874765408E+02   -0.620739910444231224E+01    1
    0.100338468328535502E+01    0.892019758502049336E-02    0.168413845341526492E-02    0.939736080316979565E-03    0.373610233680335284E+02   -0.621760318607496210E+01    1
    0.100613933563232427E+01    0.822604000568389823E-02    0.484105169773101779E-02    0.182123839855194100E-02    0.384552969914726930E+02   -0.622780726770761639E+01    1
    0.100446764588356019E+01    0.817292034626007115E-02    0.572959303855895968E-02    0.504552841186523427E-02    0.392432461028188868E+02   -0.623801134934027246E+01    1
    0.100447227371731995E+01    0.872795446059635056E-02    0.221110798288488538E-02    0.313925296304966728E-02    0.415622443742580572E+02   -0.624821543097292409E+01    1
    0.100892997920513161E+01    0.815301895141601514E-02    0.554314315319061248E-02    0.209045350551605212E-02    0.423562258529754843E+02   -0.625841951260557661E+01    1
    0.100783316777445897E+01    0.803752470312982421E-02    0.761484168651363914E-02    0.415923222606773106E-02    0.431245504019707653E+02   -0.626862359423822912E+01    1
    0.100729065179824828E+01    0.812201976776123075E-02    0.697927772998809849E-02    0.746336281299591047E-02    0.497519077114882293E+02   -0.627882767587087987E+01    1
    0.100640117070150703E+01    0.816260857996333779E-02    0.657291014040436820E-02    0.966718221407885867E-02    0.505541747792799185E+02   -0.628903175750352883E+01    1
    0.100455590866191247E+01    0.807013787661297124E-02    0.888778449060736130E-02    0.510811974169615452E-02    0.505938198983974416E+02   -0.629923583913618934E+01    1
    0.100529333829879763E+01    0.913689374923706138E-02    0.139574944972991949E-02    0.981777489185333210E-02    0.506540525671246087E+02   -0.630943992076884363E+01    1
    0.100298438398047907E+01    0.862222671389093441E-02    0.307701643566368407E-02    0.515755520124997705E-02    0.544839208330731424E+02   -0.631964400240149615E+01    1
    0.100946913599967947E+01    0.848134934902191120E-02    0.354314744472503671E-02    0.450707137584686283E-02    0.581978078003255916E+02   -0.632984808403415133E+01    1
    0.100225565549015738E+01    0.864347202408010350E-02    0.325193940747484089E-02    0.290487315778910869E-02    0.603172989936153954E+02   -0.634005216566680385E+01    1
    0.100042178869247445E+01    0.968934357166290235E-02    0.934416055679321267E-03    0.977792739868164028E-02    0.656505097613874966E+02   -0.635025624729945548E+01    1
    0.100428287175220565E+01    0.819770509279190741E-02    0.848323736229087723E-02    0.836437259767531215E-02    0.661271739412737531E+02   -0.636046032893210622E+01    1
    0.100783187134621444E+01    0.840576465484537891E-02    0.490240749608906057E-02    0.519452166762118025E-02    0.683636273239528407E+02   -0.637066441056476052E+01    1
    0.100315969741159616E+01    0.861451143185746303E-02    0.373644478334638494E-02    0.809014514959636305E-02    0.692736315182564510E+02   -0.638086849219741481E+01    1
    0.100816916048526761E+01    0.860443949699401904E-02    0.355654716491699214E-02    0.139199078083038327E-02    0.723901406123106312E+02   -0.639107257383006733E+01    1
    0.100912547346271286E+01    0.825944623065611588E-02    0.704547323294158617E-02    0.723829214490034943E-03    0.726613296830630020E+02   -0.640127665546271540E+01    1
    0.100575613081455240E+01    0.821501195430755608E-02    0.897021412849426276E-02    0.773491919040679952E-02    0.740050127401699740E+02   -0.641148073709536170E+01    1
    0.100257936434060424E+01    0.829688262063005104E-02    0.880550730009365887E-02    0.586774897799950852E-02    0.783704760522516608E+02   -0.642168481872801511E+01    1
    0.100759445200303466E+01    0.840331698691890693E-02    0.589238056010915525E-02    0.180167236364140652E-02    0.788902411939893682E+02   -0.643188890036067473E+01    1
