    0.100379086371209847E+01    0.983049546444048593E-02    0.834126921616857968E-02    0.323440783615016334E-03    0.192827100344250795E+03
    0.100758464130624481E+01    0.981959469679082389E-02    0.746262825645548772E-02    0.904967068974855959E-02    0.192838458743879244E+03
    0.100655477107430946E+01    0.996251739228577217E-02    0.583164187828164732E-02    0.652738230875644747E-02    0.192849879349560979E+03
    0.100716571582892112E+01    0.986930816612386318E-02    0.692866972375489644E-02    0.292936385703088055E-03    0.192876666970522223E+03
    0.100451225676239853E+01    0.976602284467651717E-02    0.939652908573259879E-02    0.797999180172271477E-02    0.192884466077209538E+03
    0.100698191281049954E+01    0.972637768021360205E-02    0.947009285682721448E-02    0.473712587165954230E-02    0.192891564830061327E+03
    0.100538149057496895E+01    0.987057210131361829E-02    0.732271030057469758E-02    0.154581503271787276E-02    0.192899836655376134E+03
    0.100085579119492918E+01    0.988521655228044235E-02    0.825012919062384324E-02    0.441218673353728323E-02    0.192926760263135264E+03
    0.100762777760979239E+01    0.992896125531668797E-02    0.607628721208514772E-02    0.997720020642062742E-02    0.192971860959105499E+03
    0.100081518130622205E+01    0.986411883733891506E-02    0.869167962541659601E-02    0.807779267826421246E-02    0.192989536048411054E+03
    0.100928053607746127E+01    0.990135631402611419E-02    0.614040308793991751E-02    0.741816597502554728E-02    0.193004982290473322E+03
    0.100077969763095309E+01    0.995258536800968339E-02    0.721638810843460571E-02    0.894943832542448997E-02    0.193014322940594894E+03
    0.100867358597004508E+01    0.975706307878547278E-02    0.848649163083155071E-02    0.465757443398426806E-02    0.193036026484529316E+03
    0.100213349563463394E+01    0.987258721655169015E-02    0.824732508421469578E-02    0.474467633728018444E-02    0.193050936219108820E+03
    0.100366677212901001E+01    0.989740480235102270E-02    0.741166507952737905E-02    0.863990777728105945E-02    0.193063052966823307E+03
    0.100435012882790464E+01    0.988013964881137227E-02    0.755651964342017677E-02    0.454010543781543929E-02    0.193070664384810073E+03
    0.100577600984793092E+01    0.994487806192453916E-02    0.633354499853345035E-02    0.930909583308483016E-02    0.193105845799150245E+03
    0.100390612316761363E+01    0.993840906976777710E-02    0.681754106908238205E-02    0.658962489165961906E-02    0.193106044932559797E+03
    0.100406487766037444E+01    0.981839384136030772E-02    0.874685429321712601E-02    0.679281131079441988E-02    0.193110030951188321E+03
    0.100158074084553639E+01    0.986503953977115218E-02    0.869531939589869053E-02    0.378084704489882635E-02    0.193168897835763346E+03
    0.100158074084553639E+01    0.986503953977115218E-02    0.869531939589869053E-02    0.378084704489882635E-02    0.193168897835763346E+03
    0.100722988118420420E+01    0.984727534584566890E-02    0.751019530765615218E-02    0.284916296889637950E-02    0.193201580097239116E+03
    0.100722988118420420E+01    0.984727534584566890E-02    0.751019530765615218E-02    0.284916296889637950E-02    0.193201580097239116E+03
    0.100603158865840436E+01    0.996355759587237017E-02    0.615679511478568146E-02    0.720983454144267892E-02    0.193211644188582113E+03
    0.100603158865840436E+01    0.996355759587237017E-02    0.615679511478568146E-02    0.720983454144267892E-02    0.193211644188582113E+03
    0.100662429155056521E+01    0.985769105548805862E-02    0.753194388778066250E-02    0.902262075867573429E-03    0.193222546695715323E+03
    0.100400652994483863E+01    0.977695982019946043E-02    0.987900856524147331E-02    0.447612868460021008E-02    0.193259217028108935E+03
    0.100573353882456629E+01    0.980789886223483801E-02    0.862991397518551515E-02    0.844857584360262683E-02    0.193272850779462061E+03
    0.100916498153434642E+01    0.972701914693592344E-02    0.925358875443909983E-02    0.326110328148872643E-02    0.193279325303939572E+03
    0.100292116564127953E+01    0.983053595860151376E-02    0.908489970141926860E-02    0.766843013258509260E-02    0.193290854212058576E+03
    0.100673807589589437E+01    0.996293622724779386E-02    0.617177853708314895E-02    0.186351785881990286E-02    0.193339960169648975E+03
    0.100673807589589437E+01    0.996293622724779386E-02    0.617177853708314895E-02    0.186351785881990286E-02    0.193339960169648975E+03
    0.100859648008271607E+01    0.995056170602981287E-02    0.594611902384520417E-02    0.677483085881375093E-02    0.193340629583874289E+03
    0.100766638072080683E+01    0.974286995065404803E-02    0.950318490864572075E-02    0.424236826281891057E-02    0.193351442636352544E+03
    0.100766638072080683E+01    0.974286995065404803E-02    0.950318490864572075E-02    0.424236826281891057E-02    0.193351442636352544E+03
    0.100359542920710454E+01    0.991346413705593114E-02    0.749039130339654909E-02    0.591599465574915717E-02    0.193352982644124609E+03
    0.100894080243689266E+01    0.993652334736594249E-02    0.606122351164378997E-02    0.574190778596873549E-02    0.193353060302457862E+03
    0.100405147649690463E+01    0.995513642358568374E-02    0.677157335537847960E-02    0.799485830916795565E-02    0.193360739199509055E+03
    0.100913414579459570E+01    0.989480125055243118E-02    0.653890764001832572E-02    0.697111118529150555E-02    0.193372804231825739E+03
    0.100316924913775285E+01    0.994644567359628459E-02    0.714313067615924505E-02    0.296507518582425633E-02    0.193376838909486452E+03
    0.100829075819196068E+01    0.995369465460510874E-02    0.600346823994114039E-02    0.541865881946307273E-02    0.193379465835441010E+03
    0.100626997283617348E+01    0.988213222835230935E-02    0.734063511940306109E-02    0.859001730536809900E-02    0.193386748265109958E+03
    0.100429774809411976E+01    0.987370308334947593E-02    0.800654406777049320E-02    0.742214620102438997E-02    0.193404734677388831E+03
    0.100719799987344083E+01    0.985285680268094786E-02    0.761226718170278545E-02    0.942342128216702712E-02    0.193430775869148704E+03
    0.100910384955538857E+01    0.994198640914424267E-02    0.604031082604121559E-02    0.810023663373381914E-02    0.193465670961114313E+03
    0.100910384955538857E+01    0.994198640914424267E-02    0.604031082604121559E-02    0.810023663373381914E-02    0.193465670961114313E+03
    0.100778423356812619E+01    0.983941139372830099E-02    0.779616564040491559E-02    0.371245666247654524E-02    0.193487151964465539E+03
    0.100875088109076971E+01    0.976208529699211514E-02    0.891950412888309861E-02    0.792391340666043741E-02    0.193501267016343917E+03
    0.100875088109076971E+01    0.976208529699211514E-02    0.891950412888309861E-02    0.792391340666043741E-02    0.193501267016343917E+03
    0.100673649171504853E+01    0.987269990495398542E-02    0.753973235586415710E-02    0.455262754086811511E-02    0.193509991708166325E+03
    0.100382366483518815E+01    0.984952454322919960E-02    0.870603521739957663E-02    0.991317085620804089E-02    0.193517242902030461E+03
    0.100382366483518815E+01    0.984952454322919960E-02    0.870603521739957663E-02    0.991317085620804089E-02    0.193517242902030461E+03
    0.100379288344521589E+01    0.989112077722561697E-02    0.804315780421630683E-02    0.183366119698040019E-02    0.193530607257202604E+03
    0.100180393613194973E+01    0.992123881969574073E-02    0.805058020550348565E-02    0.509673867895099695E-02    0.193544241646193854E+03
    0.100180393613194973E+01    0.992123881969574073E-02    0.805058020550348565E-02    0.509673867895099695E-02    0.193544241646193854E+03
    0.100903502912400644E+01    0.976784082212954832E-02    0.877411400829174182E-02    0.944731996748733420E-02    0.193552846942511195E+03
    0.100490687600134865E+01    0.993815581952307674E-02    0.706699672252958030E-02    0.169788502728076716E-02    0.193563494051041488E+03
    0.100904764579035833E+01    0.983088991957640872E-02    0.768568708416991590E-02    0.774084193531268238E-02    0.193578951097879838E+03
    0.100729402992193040E+01    0.988603429945596190E-02    0.728409564696024230E-02    0.467638365485980798E-02    0.193586893703615573E+03
    0.100729402992193040E+01    0.988603429945596190E-02    0.728409564696024230E-02    0.467638365485980798E-02    0.193586893703615573E+03
    0.100928021685469704E+01    0.985412642294802507E-02    0.729108227732884646E-02    0.704961026475690606E-02    0.193597076744888028E+03
    0.100564559194308645E+01    0.991719704266304410E-02    0.728641380160724786E-02    0.958854654763183212E-03    0.193634881023331417E+03
    0.100326084202013965E+01    0.983409447258923840E-02    0.942324522702179222E-02    0.602759350561676843E-02    0.193637272391540989E+03
    0.100326084202013965E+01    0.983409447258923840E-02    0.942324522702179222E-02    0.602759350561676843E-02    0.193637272391540989E+03
    0.100446400543052072E+01    0.982789018027402546E-02    0.916437550838071317E-02    0.872103536828239267E-02    0.193661138885870713E+03
    0.100726750893203088E+01    0.978339470445298981E-02    0.919393643127379770E-02    0.912108617788054930E-02    0.193670624612269592E+03
    0.100726750893203088E+01    0.978339470445298981E-02    0.919393643127379770E-02    0.912108617788054930E-02    0.193670624612269592E+03
    0.100579019176832540E+01    0.999813399707323233E-02    0.621242724602652594E-02    0.157358887862680294E-02    0.193673139042307128E+03
    0.100586422051804303E+01    0.987176386420818112E-02    0.793044999826019933E-02    0.938893375842686159E-02    0.193673290158607614E+03
    0.100336838408759621E+01    0.985145508072425569E-02    0.906451246585848573E-02    0.749119439488108666E-02    0.193675177107006533E+03
    0.100455626212497773E+01    0.983887374971771124E-02    0.893819760044609578E-02    0.916852036093575989E-02    0.193683515540262590E+03
    0.100345750388468780E+01    0.994929972684341357E-02    0.738642983133377604E-02    0.201084746756999283E-04    0.193686456259585640E+03
    0.100195909496107816E+01    0.992726046108516162E-02    0.808274459223231288E-02    0.638413328975552530E-02    0.193693104399044074E+03
    0.100688017360992910E+01    0.996261781415996341E-02    0.646083210829717126E-02    0.292439177678116688E-02    0.193710053488677516E+03
    0.100559487245375623E+01    0.981420288353367087E-02    0.924996692025550730E-02    0.883113410487850262E-02    0.193766634144506014E+03
    0.100238200927714338E+01    0.988775893691852537E-02    0.882675291235167879E-02    0.360621087062612837E-02    0.193768672707660414E+03
    0.100752796071801920E+01    0.996037947361943198E-02    0.639103104593464078E-02    0.787882234570166061E-02    0.193778437024879565E+03
    0.100386804882022851E+01    0.982297600294811460E-02    0.975649525423349234E-02    0.509701538421505895E-02    0.193804859243599168E+03
    0.100774163910375392E+01    0.985597916885098783E-02    0.789902697399706526E-02    0.838430110047170760E-02    0.193816874883263381E+03
    0.100438784785004387E+01    0.984269765320801640E-02    0.913464909552501661E-02    0.980545492925679121E-02    0.193825396693685434E+03
    0.100438784785004387E+01    0.984269765320801640E-02    0.913464909552501661E-02    0.980545492925679121E-02    0.193825396693685434E+03
    0.100416735007572466E+01    0.986834721886365937E-02    0.873148464266516704E-02    0.672938841080420597E-02    0.193835038241193729E+03
    0.100993862600132567E+01    0.983780236017094654E-02    0.769441843982055385E-02    0.633196583452802150E-02    0.193848418933630825E+03
    0.100938801517227006E+01    0.976714686645294324E-02    0.914492883613142807E-02    0.879068630631106573E-02    0.193852119380703897E+03
    0.100138757455529048E+01    0.990452735684525104E-02    0.893078803191053351E-02    0.945584491003954863E-02    0.193881804282170862E+03
    0.100702477958992942E+01    0.986347798227762279E-02    0.807601176929675577E-02    0.779463635868866359E-02    0.193894400755716191E+03
    0.100702477958992942E+01    0.986347798227762279E-02    0.807601176929675577E-02    0.779463635868866359E-02    0.193894400755716191E+03
    0.100617775506363638E+01    0.991712515952401265E-02    0.742177755777900620E-02    0.716633850424573150E-02    0.193897498934658955E+03
    0.100450788693142545E+01    0.998239359265123798E-02    0.685777160999649811E-02    0.680231408007726281E-02    0.193898237771502949E+03
    0.100093903354876401E+01    0.991743362448130154E-02    0.891207115493205387E-02    0.301601821665308271E-02    0.193903153743071130E+03
    0.100093903354876401E+01    0.991743362448130154E-02    0.891207115493205387E-02    0.301601821665308271E-02    0.193903153743071130E+03
    0.100188807101940291E+01    0.989379392677532804E-02    0.904261672429276624E-02    0.823449714608987492E-02    0.193906475299662702E+03
    0.100188807101940291E+01    0.989379392677532804E-02    0.904261672429276624E-02    0.823449714608987492E-02    0.193906475299662702E+03
    0.100370811607448807E+01    0.998643944226222484E-02    0.712708137005778602E-02    0.189571117957549858E-02    0.193988631980277290E+03
    0.100487721178650879E+01    0.991207007265297591E-02    0.800635261916722921E-02    0.443668785152949528E-02    0.194002281503409620E+03
    0.100639676430554292E+01    0.996354151532983547E-02    0.685457193449398247E-02    0.445738797076054676E-02    0.194005747770819227E+03
    0.100639676430554292E+01    0.996354151532983547E-02    0.685457193449398247E-02    0.445738797076054676E-02    0.194005747770819227E+03
    0.100588992488710249E+01    0.993850919628118737E-02    0.729329013206415737E-02    0.917983527934610431E-02    0.194008515928262000E+03
    0.100588992488710249E+01    0.993850919628118737E-02    0.729329013206415737E-02    0.917983527934610431E-02    0.194008515928262000E+03
    0.100983870989384728E+01    0.984910452864471223E-02    0.777965320638623285E-02    0.512021535732121082E-02    0.194017581093160288E+03
    0.100722179506584131E+01    0.998144685558602883E-02    0.644295230582370582E-02    0.818626404404890727E-02    0.194024235086073816E+03
    0.100722179506584131E+01    0.998144685558602883E-02    0.644295230582370582E-02    0.818626404404890727E-02    0.194024235086073816E+03
    0.100481458527829060E+01    0.986635249633965004E-02    0.894662941386630516E-02    0.208304926999211418E-02    0.194031388318082662E+03
    0.100481458527829060E+01    0.986635249633965004E-02    0.894662941386630516E-02    0.208304926999211418E-02    0.194031388318082662E+03
    0.100429888163004200E+01    0.986727235826871836E-02    0.904769665738038714E-02    0.673221960702057205E-02    0.194031667852080147E+03
    0.100906369679652053E+01    0.983349548178331749E-02    0.824141522117053694E-02    0.970027755464299493E-02    0.194033764316510542E+03
    0.100215299370395350E+01    0.987008288657306547E-02    0.973016183177264314E-02    0.854800024635953004E-02    0.194047181074034427E+03
    0.100239349563195912E+01    0.988367658901139964E-02    0.935060681029171135E-02    0.858040701503408158E-02    0.194050571055335723E+03
    0.100239349563195912E+01    0.988367658901139964E-02    0.935060681029171135E-02    0.858040701503408158E-02    0.194050571055335723E+03
    0.100736016718571597E+01    0.991137365002041706E-02    0.748237970423869681E-02    0.335508539360298468E-02    0.194064423661022175E+03
    0.100471976744703118E+01    0.984588375205791740E-02    0.941172670685499861E-02    0.867928956988629242E-02    0.194067801469836496E+03
    0.100471976744703118E+01    0.984588375205791740E-02    0.941172670685499861E-02    0.867928956988629242E-02    0.194067801469836496E+03
    0.100333387110861549E+01    0.988202617614272749E-02    0.910084713164279607E-02    0.934224931665676196E-02    0.194069132607571078E+03
    0.100569404206907231E+01    0.987900194601877557E-02    0.849446227877798977E-02    0.326546352352340315E-02    0.194072458534638713E+03
    0.100555911272158727E+01    0.987919597558500374E-02    0.859262605888379619E-02    0.414796505935346484E-02    0.194112188360607007E+03
    0.100434253752220037E+01    0.985862820270701386E-02    0.942635256342041865E-02    0.293182543646358608E-02    0.194119473846012852E+03
    0.100434253752220037E+01    0.985862820270701386E-02    0.942635256342041865E-02    0.293182543646358608E-02    0.194119473846012852E+03
    0.100716606204569570E+01    0.984540742091537767E-02    0.880453038557291699E-02    0.217994298274630212E-02    0.194125538946426616E+03
    0.100845362723490162E+01    0.981525650134970271E-02    0.900949475708553299E-02    0.264448748117848036E-02    0.194128631107531959E+03
    0.100512497392481959E+01    0.986975381419281927E-02    0.896726283891445541E-02    0.282161835934326578E-02    0.194134948407858190E+03
    0.100243884740480405E+01    0.997949361243096952E-02    0.770621519061417005E-02    0.720411782721366162E-02    0.194137159702677991E+03
    0.100585798673692572E+01    0.991502932882756816E-02    0.791580854461083894E-02    0.359695927747710883E-02    0.194138717863916639E+03
    0.100084166002625063E+01    0.998950087267506948E-02    0.796836458378253308E-02    0.666617777377097927E-02    0.194138762351098677E+03
    0.100292159509546330E+01    0.998797608009337895E-02    0.746044108532822187E-02    0.815794636845481799E-02    0.194149007106429139E+03
    0.100292159509546330E+01    0.998797608009337895E-02    0.746044108532822187E-02    0.815794636845481799E-02    0.194149007106429139E+03
    0.100181703536021205E+01    0.993243124716965652E-02    0.876477024842700798E-02    0.665530542876890084E-02    0.194158744894302174E+03
    0.100649772968595697E+01    0.986539292251827071E-02    0.864987913117547594E-02    0.736516102987158899E-02    0.194168575576235327E+03
    0.100649772968595697E+01    0.986539292251827071E-02    0.864987913117547594E-02    0.736516102987158899E-02    0.194168575576235327E+03
    0.100599259499450056E+01    0.993338304363380192E-02    0.763966288192216396E-02    0.321339977113750067E-02    0.194174407184196497E+03
    0.100422220787520211E+01    0.987853914578455498E-02    0.916674235028106486E-02    0.267593976617730390E-02    0.194178362726194393E+03
    0.100812068646401709E+01    0.992386387412462316E-02    0.728089618706833502E-02    0.530925110817416588E-02    0.194192654367866169E+03
    0.100271115136168820E+01    0.992754644747940139E-02    0.864133605540050656E-02    0.816617590813141503E-02    0.194195045188574511E+03
    0.100193989491968072E+01    0.998651779608899885E-02    0.780114929589260670E-02    0.920359687788617833E-02    0.194197403188543234E+03
    0.100193989491968072E+01    0.998651779608899885E-02    0.780114929589260670E-02    0.920359687788617833E-02    0.194197403188543234E+03
    0.100232508554971123E+01    0.998352176105636070E-02    0.775623168765849497E-02    0.869229513092725434E-02    0.194198522549249759E+03
    0.100621863110799747E+01    0.988713862500332531E-02    0.837706528461146585E-02    0.862396719191700113E-02    0.194204148655587858E+03
    0.100621863110799747E+01    0.988713862500332531E-02    0.837706528461146585E-02    0.862396719191700113E-02    0.194204148655587858E+03
    0.100310148592450776E+01    0.999874292901969941E-02    0.738815284439621467E-02    0.255197941168705707E-02    0.194207492373053753E+03
    0.100535806749399637E+01    0.985315972177876198E-02    0.932828400537505029E-02    0.899872573473027224E-02    0.194208098493468242E+03
    0.100381910228226467E+01    0.993373433367803274E-02    0.831317636195303723E-02    0.114306822920886338E-02    0.194220226519397613E+03
    0.100723809546051069E+01    0.993045122384891149E-02    0.746906253545531838E-02    0.234361728107930663E-02    0.194227044860988343E+03
    0.100723809546051069E+01    0.993045122384891149E-02    0.746906253545531838E-02    0.234361728107930663E-02    0.194227044860988343E+03
    0.100488543594112278E+01    0.998427016355345892E-02    0.721001315665031461E-02    0.352167753261648257E-02    0.194230381074928260E+03
    0.100433350909300967E+01    0.988624938480123228E-02    0.904560326126821294E-02    0.718466307820327284E-02    0.194234902128333403E+03
    0.100365696630635726E+01    0.998744839657772325E-02    0.742572267906818281E-02    0.823282406346870742E-02    0.194237217645317912E+03
    0.100365696630635726E+01    0.998744839657772325E-02    0.742572267906818281E-02    0.823282406346870742E-02    0.194237217645317912E+03
    0.100802154152601919E+01    0.987832771014257073E-02    0.813431661077798455E-02    0.549077679009700361E-02    0.194246160388555523E+03
    0.100514474125691811E+01    0.985201382277053721E-02    0.951269815001656686E-02    0.975350892015030939E-02    0.194249514919255660E+03
    0.100055351003105453E+01    0.998284427969379183E-02    0.834589177882067920E-02    0.900646711946351437E-02    0.194250822957715968E+03
    0.100495983418910506E+01    0.986407941973796269E-02    0.937273762935481557E-02    0.430495879162815821E-02    0.194252080441941018E+03
    0.100243046787415357E+01    0.998604445607169725E-02    0.780601743064696790E-02    0.742227009950026037E-02    0.194261421557798855E+03
    0.100518626310720993E+01    0.988096489943174686E-02    0.892835305441356218E-02    0.949935410518237128E-02    0.194267715167923228E+03
    0.100934694908485101E+01    0.987623437370988531E-02    0.787067973987360704E-02    0.550050913042403854E-02    0.194277098803744991E+03
    0.100442136635127111E+01    0.992208876235207114E-02    0.842798678048940070E-02    0.762142006787140756E-02    0.194289773856253845E+03
    0.100832002155755562E+01    0.988491484499788922E-02    0.801147272552422095E-02    0.632823717695149383E-02    0.194289807862229424E+03
    0.100919548708365925E+01    0.988793921534230486E-02    0.776742648697513905E-02    0.223029854402166661E-02    0.194290325142696133E+03
    0.100496925599081011E+01    0.991795187934880855E-02    0.842172113898944502E-02    0.878828460400175458E-03    0.194296806390208957E+03
    0.100138823559769330E+01    0.996283948496382021E-02    0.862238898235100776E-02    0.448272519826115826E-02    0.194304234717556142E+03
    0.100314763805555951E+01    0.993646469530551357E-02    0.858557972342436151E-02    0.599015153662735278E-02    0.194306758028505101E+03
    0.100314763805555951E+01    0.993646469530551357E-02    0.858557972342436151E-02    0.599015153662735278E-02    0.194306758028505101E+03
    0.100373801947031827E+01    0.990945335655758416E-02    0.897359498708923120E-02    0.438359552644704709E-02    0.194318024516627560E+03
    0.100348186167967546E+01    0.991638735353885838E-02    0.890483772431241785E-02    0.608478909551627908E-02    0.194320776845192853E+03
    0.100573173122562687E+01    0.990910048449380847E-02    0.835110603832068567E-02    0.761254192949612635E-02    0.194320879172783862E+03
    0.100829519757780672E+01    0.987547108216980940E-02    0.826091660575421251E-02    0.460887956581660947E-02    0.194320912906541082E+03
    0.100571870347489112E+01    0.998713140983157298E-02    0.709555472326416602E-02    0.703919163832602938E-02    0.194324332556287516E+03
    0.100889011895920899E+01    0.997672233821929148E-02    0.654276764120195753E-02    0.910408510477066571E-02    0.194324418826927968E+03
    0.100266416228665789E+01    0.998803450748464439E-02    0.785693261138139566E-02    0.634516243698124427E-02    0.194335691543555839E+03
    0.100699303155121345E+01    0.987464609475192760E-02    0.870681296114917888E-02    0.349892257084281205E-02    0.194339407228104847E+03
    0.100101238801010073E+01    0.995871177096302809E-02    0.886996889848467966E-02    0.733607539814598066E-02    0.194339462886030589E+03
    0.100044861345487224E+01    0.992834866014069388E-02    0.970989357403358871E-02    0.837831554948909908E-02    0.194344280161387218E+03
    0.100871584569563399E+01    0.998657490415632426E-02    0.649826283891339826E-02    0.706709408494464539E-02    0.194345821936985772E+03
    0.100382153140869845E+01    0.991024152103659080E-02    0.898007013209882118E-02    0.625552766472046648E-02    0.194347183078792568E+03
    0.100212047038379937E+01    0.995015924834482396E-02    0.875025170494249556E-02    0.311525923824845915E-02    0.194347245058030722E+03
    0.100981963609454772E+01    0.991085207451298904E-02    0.735861009580760644E-02    0.145564120803328432E-02    0.194347802078254347E+03
    0.100642735542984885E+01    0.992300625882646184E-02    0.802026260744478740E-02    0.330348906269313167E-02    0.194356177080417410E+03
    0.100499037431629401E+01    0.989864169236421600E-02    0.889705274178804149E-02    0.393990730643114552E-02    0.194360690116411774E+03
    0.100608533584174809E+01    0.998822753650234832E-02    0.704546757807271613E-02    0.944753453013576043E-02    0.194365833776314048E+03
    0.100661699888678546E+01    0.996661080780321222E-02    0.728736619728362692E-02    0.532720327753276757E-02    0.194374052993731993E+03
    0.100995939715836114E+01    0.995261962298206286E-02    0.675255648448175750E-02    0.444502028754687611E-02    0.194375603544076483E+03
    0.100941587410016043E+01    0.982958239604146862E-02    0.893957555116474401E-02    0.351930700117701264E-02    0.194377526827498087E+03
    0.100106043946504197E+01    0.993478384639486997E-02    0.945932313493000332E-02    0.661136346447194125E-02    0.194379166048905120E+03
    0.100021248495766213E+01    0.997694048934360221E-02    0.884332770147230884E-02    0.901650580292442244E-02    0.194381875916776949E+03
