0	0.660223056749503
0.01	0.6610784414502585
0.02	0.6619456766936902
0.03	0.6628247503955673
0.04	0.6637156487636648
0.05	0.6646183563275816
0.06	0.6655328559677949
0.07	0.6664591289438756
0.08	0.6673971549217953
0.09	0.6683469120002571
0.1	0.6693083767359835
0.11	0.6702815241679064
0.12	0.671266327840196
0.13	0.6722627598240802
0.14	0.6732707907383986
0.15	0.6742903897688528
0.16	0.675321524685904
0.17	0.676364161861282
0.18	0.6774182662830688
0.19	0.678483801569328
0.2	0.6795607299802514
0.21	0.680649012428796
0.22	0.6817486084897979
0.23	0.6828594764075366
0.24	0.6839815731017486
0.25	0.6851148541720669
0.26	0.6862592739008939
0.27	0.6874147852546953
0.28	0.6885813398837191
0.29	0.6897588881201421
0.3	0.6909473789746557
0.31	0.6921467601314908
0.32	0.6933569779419086
0.33	0.6945779774161607
0.34	0.6958097022139442
0.35	0.6970520946449148
0.36	0.6983050955984977
0.37	0.6995686446453674
0.38	0.7008426799067249
0.39	0.7021271380953038
0.4	0.7034219544858067
0.41	0.704727062895578
0.42	0.7060423956640258
0.43	0.707367883630826
0.44	0.7087034561129586
0.45	0.7100490408806209
0.46	0.7114045641320687
0.47	0.7127699504674341
0.48	0.714145122861577
0.49	0.715530002636025
0.5	0.7169245094300576
0.51	0.7183285611709991
0.52	0.7197420740437752
0.53	0.7211649624598075
0.54	0.722597139025303
0.55	0.724038514509006
0.56	0.7254889978094959
0.57	0.7269484959220824
0.58	0.7284169139053897
0.59	0.7298941548476924
0.6	0.7313801198330895
0.61	0.732874707907589
0.62	0.7343778160451873
0.63	0.7358893391140262
0.64	0.7374091698427058
0.65	0.7389371987868489
0.66	0.7404733142959943
0.67	0.7420174024809129
0.68	0.7435693471814342
0.69	0.7451290299348776
0.7	0.7466963299451774
0.71	0.7482711240527962
0.72	0.7498532867055226
0.73	0.7514426899302501
0.74	0.7530392033058301
0.75	0.7546426939370983
0.76	0.7562530264301748
0.77	0.7578700628691344
0.78	0.7594936627941453
0.79	0.7611236831811766
0.8	0.7627599784233775
0.81	0.7644024003142194
0.82	0.7660507980325095
0.83	0.7677050181293684
0.84	0.7693649045172708
0.85	0.7710302984612509
0.86	0.7727010385723635
0.87	0.7743769608035
0.88	0.7760578984476516
0.89	0.7777436821387131
0.9	0.7794341398549167
0.91	0.7811290969249839
0.92	0.7828283760370858
0.93	0.7845317972506878
0.94	0.7862391780113669
0.95	0.7879503331686741
0.96	0.7896650750353695
0.97	0.7913832132561868
0.98	0.793104555038577
0.99	0.7948289051593442
1.	0.7965560658316532
1.01	0.7982858368835359
1.02	0.8000180157631025
1.03	0.8017523975831172
1.04	0.8034887751691322
1.05	0.8052269391112183
1.06	0.8069666778193174
1.07	0.8087077775822292
1.08	0.8104500226302587
1.09	0.8121931952015163
1.1	0.813937075611883
1.11	0.8156814423286223
1.12	0.817426072047635
1.13	0.8191707397743244
1.14	0.8209152189080497
1.15	0.8226592813301249
1.16	0.8244026974953209
1.17	0.826145236526819
1.18	0.8278866663145465
1.19	0.8296267536168364
1.2	0.831365264165322
1.21	0.8331019627729914
1.22	0.8348366134452992
1.23	0.836568979494239
1.24	0.8382988236552644
1.25	0.8400259082069428
1.26	0.8417499950932141
1.27	0.8434708460481217
1.28	0.8451882227228791
1.29	0.8469018868151169
1.3	0.8486116002001634
1.31	0.8503171250641927
1.32	0.8520182240390725
1.33	0.8537146603387402
1.34	0.8554061978969253
1.35	0.8570926015060333
1.36	0.858773636957002
1.37	0.8604490711799359
1.38	0.8621186723853139
